run_id,run_name,lr,batch_size,dropout_prob,weight_decay,optimizer_name,num_hidden_layers,hidden_layer_width,Complexity,Epoch,Generalization Gap,KL Loss on Train Data (kl mean)
tpl9li40,opadam_hw1024_nl4_lr0.001_bs128_dp0.2_wd0.0001,0.001,128,0.2,0.0001,adam,4,1024,73.0,225085.0,0.25174999237060547,0.009999542497098446
1pwvpn31,opadam_hw1024_nl4_lr0.001_bs128_dp0.2_wd1e-05,0.001,128,0.2,1e-05,adam,4,1024,70.0,424346.0,0.25099998712539673,0.012237044051289558
xq09gquk,opadam_hw1024_nl4_lr0.001_bs128_dp0.2_wd0,0.001,128,0.2,0.0,adam,4,1024,70.0,425074.0,0.24774998426437375,0.011762878857553003
7avioebx,oprmsprop_hw1024_nl3_lr0.001_bs128_dp0.2_wd0.0001,0.001,128,0.2,0.0001,rmsprop,3,1024,76.0,426210.0,0.2617499828338623,0.012059180065989494
m17ai9il,oprmsprop_hw1024_nl3_lr0.001_bs128_dp0.2_wd1e-05,0.001,128,0.2,1e-05,rmsprop,3,1024,66.0,431524.0,0.2512499690055847,0.0126108406111598
k3vfsidj,oprmsprop_hw1024_nl3_lr0.001_bs128_dp0.2_wd0,0.001,128,0.2,0.0,rmsprop,3,1024,69.0,318957.0,0.27149999141693115,0.009999035857617857
owt3gbp6,opsgd_hw1024_nl3_lr0.001_bs128_dp0.2_wd0.0001,0.001,128,0.2,0.0001,sgd,3,1024,85.0,125471.0,0.29100000858306885,0.009998911991715431
6paokjie,opsgd_hw1024_nl3_lr0.001_bs128_dp0.2_wd1e-05,0.001,128,0.2,1e-05,sgd,3,1024,86.0,423094.0,0.29500001668930054,0.010771268978714945
egkjwhgl,opadam_hw1024_nl3_lr0.001_bs128_dp0.2_wd0.0001,0.001,128,0.2,0.0001,adam,3,1024,73.0,128850.0,0.24774998426437375,0.009999139234423636
aa8ptp5s,opsgd_hw1024_nl3_lr0.001_bs128_dp0.2_wd0,0.001,128,0.2,0.0,sgd,3,1024,83.0,322062.0,0.296999990940094,0.009999857284128666
o0s25jg9,opadam_hw1024_nl3_lr0.001_bs128_dp0.2_wd1e-05,0.001,128,0.2,1e-05,adam,3,1024,73.0,133009.0,0.26249998807907104,0.009999949485063553
erj1gxfv,opadam_hw1024_nl3_lr0.001_bs128_dp0.2_wd0,0.001,128,0.2,0.0,adam,3,1024,70.0,430767.0,0.2695000171661377,0.013147348538041117
tb4r3f3j,oprmsprop_hw1024_nl2_lr0.001_bs128_dp0.2_wd0.0001,0.001,128,0.2,0.0001,rmsprop,2,1024,82.0,424635.0,0.2879999876022339,0.01278441958129406
r0vl4nut,oprmsprop_hw1024_nl2_lr0.001_bs128_dp0.2_wd1e-05,0.001,128,0.2,1e-05,rmsprop,2,1024,77.0,224281.0,0.296750009059906,0.009998993948101996
e2nprp0c,oprmsprop_hw1024_nl2_lr0.001_bs128_dp0.2_wd0,0.001,128,0.2,0.0,rmsprop,2,1024,79.0,423369.0,0.2919999957084656,0.009996943175792694
1nhkvrcs,opsgd_hw1024_nl2_lr0.001_bs128_dp0.2_wd0.0001,0.001,128,0.2,0.0001,sgd,2,1024,89.0,21026.0,0.3050000071525574,0.0099994707852602
52q06o8n,opsgd_hw1024_nl2_lr0.001_bs128_dp0.2_wd1e-05,0.001,128,0.2,1e-05,sgd,2,1024,89.0,15795.0,0.30800002813339233,0.009999888949096205
8alm6yog,opsgd_hw1024_nl2_lr0.001_bs128_dp0.2_wd0,0.001,128,0.2,0.0,sgd,2,1024,88.0,424826.0,0.30800002813339233,0.010692841373384
wdr8p0h6,opadam_hw1024_nl2_lr0.001_bs128_dp0.2_wd0.0001,0.001,128,0.2,0.0001,adam,2,1024,84.0,417202.0,0.29500001668930054,0.010758142918348312
qwp6keym,opadam_hw1024_nl2_lr0.001_bs128_dp0.2_wd1e-05,0.001,128,0.2,1e-05,adam,2,1024,80.0,419079.0,0.28700000047683716,0.010684961453080176
yxys6fa0,opadam_hw1024_nl2_lr0.001_bs128_dp0.2_wd0,0.001,128,0.2,0.0,adam,2,1024,82.0,419807.0,0.2850000262260437,0.012576336041092873
op33lc7b,oprmsprop_hw1024_nl4_lr0.003_bs128_dp0.2_wd0.0001,0.003,128,0.2,0.0001,rmsprop,4,1024,71.0,429601.0,0.24225002527236936,0.00999955367296934
vf9r7xl7,oprmsprop_hw1024_nl4_lr0.003_bs128_dp0.2_wd1e-05,0.003,128,0.2,1e-05,rmsprop,4,1024,68.0,424507.0,0.2404999732971191,0.012764123268425465
mbimszqy,oprmsprop_hw1024_nl4_lr0.003_bs128_dp0.2_wd0,0.003,128,0.2,0.0,rmsprop,4,1024,69.0,324251.0,0.2200000286102295,0.009998832829296587
uo5sqg2n,opsgd_hw1024_nl4_lr0.003_bs128_dp0.2_wd0.0001,0.003,128,0.2,0.0001,sgd,4,1024,82.0,422734.0,0.2850000262260437,0.011344615370035172
wvz3b3uu,opsgd_hw1024_nl4_lr0.003_bs128_dp0.2_wd1e-05,0.003,128,0.2,1e-05,sgd,4,1024,80.0,430389.0,0.2879999876022339,0.011936573311686516
k3nn0clg,opsgd_hw1024_nl4_lr0.003_bs128_dp0.2_wd0,0.003,128,0.2,0.0,sgd,4,1024,81.0,34953.0,0.2889999747276306,0.0099992286413908
s5utwplh,opadam_hw1024_nl4_lr0.003_bs128_dp0.2_wd0.0001,0.003,128,0.2,0.0001,adam,4,1024,74.0,429082.0,0.25449997186660767,0.012638885527849196
lnsmnloh,opadam_hw1024_nl4_lr0.003_bs128_dp0.2_wd1e-05,0.003,128,0.2,1e-05,adam,4,1024,69.0,129590.0,0.23200005292892456,0.00999949872493744
p9she5oc,opadam_hw1024_nl4_lr0.003_bs128_dp0.2_wd0,0.003,128,0.2,0.0,adam,4,1024,72.0,424160.0,0.24774998426437375,0.010954799130558968
lxo5r96c,oprmsprop_hw1024_nl3_lr0.003_bs128_dp0.2_wd0.0001,0.003,128,0.2,0.0001,rmsprop,3,1024,79.0,120673.0,0.23874998092651367,0.009997165761888027
4x0d3xho,oprmsprop_hw1024_nl3_lr0.003_bs128_dp0.2_wd1e-05,0.003,128,0.2,1e-05,rmsprop,3,1024,66.0,423417.0,0.2542499899864197,0.01243268046528101
i699a8g2,oprmsprop_hw1024_nl3_lr0.003_bs128_dp0.2_wd0,0.003,128,0.2,0.0,rmsprop,3,1024,68.0,427397.0,0.2677500247955322,0.01386183314025402
d7qtcydr,opsgd_hw1024_nl3_lr0.003_bs128_dp0.2_wd0.0001,0.003,128,0.2,0.0001,sgd,3,1024,85.0,321871.0,0.29100000858306885,0.00999743863940239
govqy5zp,opsgd_hw1024_nl3_lr0.003_bs128_dp0.2_wd0,0.003,128,0.2,0.0,sgd,3,1024,85.0,426143.0,0.2940000295639038,0.009999114088714125
53qwfqxe,opsgd_hw1024_nl3_lr0.003_bs128_dp0.2_wd1e-05,0.003,128,0.2,1e-05,sgd,3,1024,85.0,121251.0,0.2919999957084656,0.009999657049775124
b6xaaktp,opadam_hw1024_nl3_lr0.003_bs128_dp0.2_wd0.0001,0.003,128,0.2,0.0001,adam,3,1024,69.0,119550.0,0.25874996185302734,0.00999729335308075
lv4748m5,opadam_hw1024_nl3_lr0.003_bs128_dp0.2_wd1e-05,0.003,128,0.2,1e-05,adam,3,1024,66.0,427250.0,0.26374995708465576,0.010111605748534204
iqvgcdhs,opadam_hw1024_nl3_lr0.003_bs128_dp0.2_wd0,0.003,128,0.2,0.0,adam,3,1024,67.0,224540.0,0.25349998474121094,0.00999337900429964
jgixh31y,oprmsprop_hw1024_nl2_lr0.003_bs128_dp0.2_wd0.0001,0.003,128,0.2,0.0001,rmsprop,2,1024,70.0,429782.0,0.26649999618530273,0.012561547569930552
vqcfkibq,oprmsprop_hw1024_nl2_lr0.003_bs128_dp0.2_wd1e-05,0.003,128,0.2,1e-05,rmsprop,2,1024,67.0,117621.0,0.28600001335144043,0.00999706331640482
n3w0es7u,oprmsprop_hw1024_nl2_lr0.003_bs128_dp0.2_wd0,0.003,128,0.2,0.0,rmsprop,2,1024,70.0,424401.0,0.27674996852874756,0.012516134418547152
1vr2geip,opsgd_hw1024_nl2_lr0.003_bs128_dp0.2_wd0.0001,0.003,128,0.2,0.0001,sgd,2,1024,90.0,422507.0,0.30699998140335083,0.010288598015904428
8oqv7lvl,opsgd_hw1024_nl2_lr0.003_bs128_dp0.2_wd1e-05,0.003,128,0.2,1e-05,sgd,2,1024,89.0,14086.0,0.30900001525878906,0.009995875880122185
jin23sr4,opsgd_hw1024_nl2_lr0.003_bs128_dp0.2_wd0,0.003,128,0.2,0.0,sgd,2,1024,88.0,421068.0,0.30900001525878906,0.01045494806021452
0w1q7wk1,opadam_hw1024_nl2_lr0.003_bs128_dp0.2_wd0.0001,0.003,128,0.2,0.0001,adam,2,1024,74.0,417548.0,0.26499998569488525,0.01225493848323822
2ehicbh2,opadam_hw1024_nl2_lr0.003_bs128_dp0.2_wd1e-05,0.003,128,0.2,1e-05,adam,2,1024,69.0,17406.0,0.27949994802474976,0.009999421425163746
h24840m8,opadam_hw1024_nl2_lr0.003_bs128_dp0.2_wd0,0.003,128,0.2,0.0,adam,2,1024,68.0,434765.0,0.28299999237060547,0.010952867567539217
zbuwt5h4,oprmsprop_hw512_nl4_lr0.0003_bs128_dp0.2_wd0.0001,0.0003,128,0.2,0.0001,rmsprop,4,512,78.0,426948.0,0.25999999046325684,0.0101768271997571
8mluk7fq,oprmsprop_hw512_nl4_lr0.0003_bs128_dp0.2_wd1e-05,0.0003,128,0.2,1e-05,rmsprop,4,512,74.0,420040.0,0.25975000858306885,0.0125277079641819
64r9vcd8,oprmsprop_hw512_nl4_lr0.0003_bs128_dp0.2_wd0,0.0003,128,0.2,0.0,rmsprop,4,512,74.0,430636.0,0.26899999380111694,0.01206821296364069
9xj39ehw,opsgd_hw512_nl4_lr0.0003_bs128_dp0.2_wd0.0001,0.0003,128,0.2,0.0001,sgd,4,512,80.0,422642.0,0.2760000228881836,0.012020963244140148
0mst10bg,opsgd_hw512_nl4_lr0.0003_bs128_dp0.2_wd1e-05,0.0003,128,0.2,1e-05,sgd,4,512,79.0,333862.0,0.2760000228881836,0.009999926201999187
lvb66fcp,opsgd_hw512_nl4_lr0.0003_bs128_dp0.2_wd0,0.0003,128,0.2,0.0,sgd,4,512,79.0,328964.0,0.2760000228881836,0.0099995294585824
vpgihyqy,opadam_hw512_nl4_lr0.0003_bs128_dp0.2_wd0.0001,0.0003,128,0.2,0.0001,adam,4,512,80.0,421898.0,0.2617500424385071,0.01041734404861927
s9k3t8w8,opadam_hw512_nl4_lr0.0003_bs128_dp0.2_wd1e-05,0.0003,128,0.2,1e-05,adam,4,512,76.0,428964.0,0.26099997758865356,0.01322832889854908
k5398ins,opadam_hw512_nl4_lr0.0003_bs128_dp0.2_wd0,0.0003,128,0.2,0.0,adam,4,512,76.0,433683.0,0.24900001287460327,0.011176778003573418
zo8xa8rd,oprmsprop_hw512_nl3_lr0.0003_bs128_dp0.2_wd0.0001,0.0003,128,0.2,0.0001,rmsprop,3,512,78.0,421274.0,0.25099998712539673,0.01175155397504568
reyfp36s,oprmsprop_hw512_nl3_lr0.0003_bs128_dp0.2_wd1e-05,0.0003,128,0.2,1e-05,rmsprop,3,512,80.0,418757.0,0.265999972820282,0.01210482232272625
ulcvlhnd,oprmsprop_hw512_nl3_lr0.0003_bs128_dp0.2_wd0,0.0003,128,0.2,0.0,rmsprop,3,512,78.0,426020.0,0.26899999380111694,0.011545018292963505
mht7pi5u,opsgd_hw512_nl3_lr0.0003_bs128_dp0.2_wd0.0001,0.0003,128,0.2,0.0001,sgd,3,512,86.0,420963.0,0.2749999761581421,0.01056970376521349
1znra3c5,opsgd_hw512_nl3_lr0.0003_bs128_dp0.2_wd1e-05,0.0003,128,0.2,1e-05,sgd,3,512,83.0,322684.0,0.27799999713897705,0.009998385794460772
ajd7140p,opsgd_hw512_nl3_lr0.0003_bs128_dp0.2_wd0,0.0003,128,0.2,0.0,sgd,3,512,84.0,422302.0,0.27799999713897705,0.011273927986621857
6h5cf7t7,opadam_hw512_nl3_lr0.0003_bs128_dp0.2_wd0.0001,0.0003,128,0.2,0.0001,adam,3,512,80.0,427801.0,0.25999999046325684,0.011025789193809032
uhyykzun,opadam_hw512_nl3_lr0.0003_bs128_dp0.2_wd1e-05,0.0003,128,0.2,1e-05,adam,3,512,81.0,26638.0,0.26099997758865356,0.009999808855354786
bog68n2n,opadam_hw512_nl3_lr0.0003_bs128_dp0.2_wd0,0.0003,128,0.2,0.0,adam,3,512,80.0,423175.0,0.2580000162124634,0.011859474703669548
cifkmwk7,oprmsprop_hw512_nl2_lr0.0003_bs128_dp0.2_wd0.0001,0.0003,128,0.2,0.0001,rmsprop,2,512,85.0,19906.0,0.2889999747276306,0.009996836073696612
hnf0udu2,oprmsprop_hw512_nl2_lr0.0003_bs128_dp0.2_wd1e-05,0.0003,128,0.2,1e-05,rmsprop,2,512,82.0,424802.0,0.2789999842643738,0.012284867465496063
3lj6d2op,oprmsprop_hw512_nl2_lr0.0003_bs128_dp0.2_wd0,0.0003,128,0.2,0.0,rmsprop,2,512,84.0,424027.0,0.2940000295639038,0.010619881562888622
wp3pxlt7,opsgd_hw512_nl2_lr0.0003_bs128_dp0.2_wd0.0001,0.0003,128,0.2,0.0001,sgd,2,512,89.0,14933.0,0.2900000214576721,0.009998355060815811
1lt6qrm2,opsgd_hw512_nl2_lr0.0003_bs128_dp0.2_wd1e-05,0.0003,128,0.2,1e-05,sgd,2,512,88.0,426728.0,0.2919999957084656,0.010435497388243675
0pfhheyp,opsgd_hw512_nl2_lr0.0003_bs128_dp0.2_wd0,0.0003,128,0.2,0.0,sgd,2,512,87.0,125130.0,0.2919999957084656,0.00999961607158184
1eeko81b,opadam_hw512_nl2_lr0.0003_bs128_dp0.2_wd0.0001,0.0003,128,0.2,0.0001,adam,2,512,85.0,424473.0,0.2789999842643738,0.009998799301683904
2uneuuxs,opadam_hw512_nl2_lr0.0003_bs128_dp0.2_wd1e-05,0.0003,128,0.2,1e-05,adam,2,512,83.0,114087.0,0.30000001192092896,0.009998304769396782
878660uz,opadam_hw512_nl2_lr0.0003_bs128_dp0.2_wd0,0.0003,128,0.2,0.0,adam,2,512,83.0,234803.0,0.2929999828338623,0.009998305700719357
1so3h0ny,oprmsprop_hw512_nl4_lr0.001_bs128_dp0.2_wd0.0001,0.001,128,0.2,0.0001,rmsprop,4,512,83.0,221658.0,0.24900001287460327,0.009998546913266182
px7q4of0,oprmsprop_hw512_nl4_lr0.001_bs128_dp0.2_wd1e-05,0.001,128,0.2,1e-05,rmsprop,4,512,77.0,327926.0,0.22574996948242188,0.009998283348977566
x2n17czv,oprmsprop_hw512_nl4_lr0.001_bs128_dp0.2_wd0,0.001,128,0.2,0.0,rmsprop,4,512,76.0,429210.0,0.24699997901916504,0.010648606345057487
j3nwlqnf,opsgd_hw512_nl4_lr0.001_bs128_dp0.2_wd0.0001,0.001,128,0.2,0.0001,sgd,4,512,80.0,424742.0,0.27300000190734863,0.011710334569215776
monvvj1x,opsgd_hw512_nl4_lr0.001_bs128_dp0.2_wd1e-05,0.001,128,0.2,1e-05,sgd,4,512,79.0,228875.0,0.26999998092651367,0.009998846799135208
n29x9f0l,opsgd_hw512_nl4_lr0.001_bs128_dp0.2_wd0,0.001,128,0.2,0.0,sgd,4,512,80.0,428332.0,0.2720000147819519,0.010952814482152462
nxwysmi0,opadam_hw512_nl4_lr0.001_bs128_dp0.2_wd1e-05,0.001,128,0.2,1e-05,adam,4,512,74.0,423107.0,0.2380000352859497,0.010304603725671768
8oth2l2t,opadam_hw512_nl4_lr0.001_bs128_dp0.2_wd0.0001,0.001,128,0.2,0.0001,adam,4,512,80.0,428914.0,0.2352499961853027,0.011414624750614166
3i5nufmq,opadam_hw512_nl4_lr0.001_bs128_dp0.2_wd0,0.001,128,0.2,0.0,adam,4,512,74.0,428574.0,0.2367500066757202,0.012072580866515636
9032ajh8,oprmsprop_hw512_nl3_lr0.001_bs128_dp0.2_wd0.0001,0.001,128,0.2,0.0001,rmsprop,3,512,77.0,122516.0,0.2522500157356262,0.00999987218528986
cprbgrlw,oprmsprop_hw512_nl3_lr0.001_bs128_dp0.2_wd1e-05,0.001,128,0.2,1e-05,rmsprop,3,512,77.0,117624.0,0.24674999713897705,0.009996827691793442
re2efka8,oprmsprop_hw512_nl3_lr0.001_bs128_dp0.2_wd0,0.001,128,0.2,0.0,rmsprop,3,512,77.0,125504.0,0.26099997758865356,0.009998984634876251
yo5rv4ki,opsgd_hw512_nl3_lr0.001_bs128_dp0.2_wd0.0001,0.001,128,0.2,0.0001,sgd,3,512,86.0,424164.0,0.2760000228881836,0.010124715976417065
4hl5mqh9,opsgd_hw512_nl3_lr0.001_bs128_dp0.2_wd1e-05,0.001,128,0.2,1e-05,sgd,3,512,85.0,24862.0,0.2770000100135803,0.009998701512813568
kawpj3ch,opsgd_hw512_nl3_lr0.001_bs128_dp0.2_wd0,0.001,128,0.2,0.0,sgd,3,512,85.0,17971.0,0.2760000228881836,0.009998713620007038
8ukwpzsk,opadam_hw512_nl3_lr0.001_bs128_dp0.2_wd0.0001,0.001,128,0.2,0.0001,adam,3,512,80.0,431401.0,0.26475000381469727,0.010891315527260303
ogco50tm,opadam_hw512_nl3_lr0.001_bs128_dp0.2_wd1e-05,0.001,128,0.2,1e-05,adam,3,512,80.0,425347.0,0.2617500424385071,0.010939103551208971
fg77d1kk,opadam_hw512_nl3_lr0.001_bs128_dp0.2_wd0,0.001,128,0.2,0.0,adam,3,512,77.0,126645.0,0.25325000286102295,0.009999457746744156
cfqf9c4e,oprmsprop_hw512_nl2_lr0.001_bs128_dp0.2_wd0.0001,0.001,128,0.2,0.0001,rmsprop,2,512,84.0,419782.0,0.2770000100135803,0.01087786816060543
74ixjxm0,oprmsprop_hw512_nl2_lr0.001_bs128_dp0.2_wd1e-05,0.001,128,0.2,1e-05,rmsprop,2,512,82.0,420310.0,0.27799999713897705,0.012379405088722706
dt4zuf2o,oprmsprop_hw512_nl2_lr0.001_bs128_dp0.2_wd0,0.001,128,0.2,0.0,rmsprop,2,512,80.0,425680.0,0.27399998903274536,0.010124478489160538
qg4z90d6,opsgd_hw512_nl2_lr0.001_bs128_dp0.2_wd0.0001,0.001,128,0.2,0.0001,sgd,2,512,88.0,421722.0,0.296999990940094,0.010256730020046234
fqq27xld,opsgd_hw512_nl2_lr0.001_bs128_dp0.2_wd1e-05,0.001,128,0.2,1e-05,sgd,2,512,86.0,420732.0,0.29100000858306885,0.011519846506416798
f9bp1txz,opsgd_hw512_nl2_lr0.001_bs128_dp0.2_wd0,0.001,128,0.2,0.0,sgd,2,512,88.0,423269.0,0.29100000858306885,0.010088914074003696
n0jqrc21,opadam_hw512_nl2_lr0.001_bs128_dp0.2_wd0.0001,0.001,128,0.2,0.0001,adam,2,512,82.0,421835.0,0.28600001335144043,0.011763108894228935
q0lj7nfj,opadam_hw512_nl2_lr0.001_bs128_dp0.2_wd1e-05,0.001,128,0.2,1e-05,adam,2,512,81.0,122713.0,0.28600001335144043,0.00999894179403782
c6bvz2on,opadam_hw512_nl2_lr0.001_bs128_dp0.2_wd0,0.001,128,0.2,0.0,adam,2,512,83.0,23537.0,0.2940000295639038,0.00999887567013502
z8tnw7vs,oprmsprop_hw512_nl4_lr0.003_bs128_dp0.2_wd0.0001,0.003,128,0.2,0.0001,rmsprop,4,512,72.0,438754.0,0.2404999732971191,0.010393073782324793
bm4ymmor,oprmsprop_hw512_nl4_lr0.003_bs128_dp0.2_wd1e-05,0.003,128,0.2,1e-05,rmsprop,4,512,81.0,21026.0,0.2330000400543213,0.009996537119150162
2dbido4l,oprmsprop_hw512_nl4_lr0.003_bs128_dp0.2_wd0,0.003,128,0.2,0.0,rmsprop,4,512,80.0,423736.0,0.25074994564056396,0.011264972388744354
ssdroog5,opsgd_hw512_nl4_lr0.003_bs128_dp0.2_wd0.0001,0.003,128,0.2,0.0001,sgd,4,512,81.0,429753.0,0.2710000276565552,0.009999497793614864
7hs6r1m2,opsgd_hw512_nl4_lr0.003_bs128_dp0.2_wd1e-05,0.003,128,0.2,1e-05,sgd,4,512,80.0,426696.0,0.2680000066757202,0.010283712297677994
uawlgkrn,opsgd_hw512_nl4_lr0.003_bs128_dp0.2_wd0,0.003,128,0.2,0.0,sgd,4,512,79.0,428678.0,0.265999972820282,0.009997909888625143
obwfw8bn,opadam_hw512_nl4_lr0.003_bs128_dp0.2_wd0.0001,0.003,128,0.2,0.0001,adam,4,512,79.0,125742.0,0.2212499976158142,0.009999689646065235
znrppx9b,opadam_hw512_nl4_lr0.003_bs128_dp0.2_wd1e-05,0.003,128,0.2,1e-05,adam,4,512,68.0,425146.0,0.22800004482269287,0.011803602799773216
2m4w9avu,opadam_hw512_nl4_lr0.003_bs128_dp0.2_wd0,0.003,128,0.2,0.0,adam,4,512,68.0,428610.0,0.22624999284744263,0.013642866164445875
smdu786c,oprmsprop_hw512_nl3_lr0.003_bs128_dp0.2_wd0.0001,0.003,128,0.2,0.0001,rmsprop,3,512,74.0,427075.0,0.2447500228881836,0.010368229821324348
1tzg63lm,oprmsprop_hw512_nl3_lr0.003_bs128_dp0.2_wd1e-05,0.003,128,0.2,1e-05,rmsprop,3,512,73.0,24700.0,0.2560000419616699,0.009998522698879242
h4bhuzuu,oprmsprop_hw512_nl3_lr0.003_bs128_dp0.2_wd0,0.003,128,0.2,0.0,rmsprop,3,512,80.0,423591.0,0.25725001096725464,0.01097234059125185
s17mjj7i,opsgd_hw512_nl3_lr0.003_bs128_dp0.2_wd0.0001,0.003,128,0.2,0.0001,sgd,3,512,85.0,27110.0,0.2770000100135803,0.009999612346291542
m8e5m6fb,opsgd_hw512_nl3_lr0.003_bs128_dp0.2_wd1e-05,0.003,128,0.2,1e-05,sgd,3,512,85.0,14205.0,0.27399998903274536,0.009998348541557789
zgutntrs,opsgd_hw512_nl3_lr0.003_bs128_dp0.2_wd0,0.003,128,0.2,0.0,sgd,3,512,84.0,428505.0,0.27799999713897705,0.011007755994796751
39kbkl99,opadam_hw512_nl3_lr0.003_bs128_dp0.2_wd0.0001,0.003,128,0.2,0.0001,adam,3,512,76.0,421808.0,0.2522500157356262,0.010060032829642296
4n0q2j2o,opadam_hw512_nl3_lr0.003_bs128_dp0.2_wd1e-05,0.003,128,0.2,1e-05,adam,3,512,71.0,125377.0,0.26875001192092896,0.009999779053032398
vny1prap,opadam_hw512_nl3_lr0.003_bs128_dp0.2_wd0,0.003,128,0.2,0.0,adam,3,512,72.0,423279.0,0.24825000762939453,0.012480951845645905
ie50zqp6,oprmsprop_hw512_nl2_lr0.003_bs128_dp0.2_wd0.0001,0.003,128,0.2,0.0001,rmsprop,2,512,78.0,423054.0,0.27649998664855957,0.01102677546441555
m1pga1sv,oprmsprop_hw512_nl2_lr0.003_bs128_dp0.2_wd1e-05,0.003,128,0.2,1e-05,rmsprop,2,512,73.0,226587.0,0.2760000228881836,0.00999733991920948
jo2vpq40,oprmsprop_hw512_nl2_lr0.003_bs128_dp0.2_wd0,0.003,128,0.2,0.0,rmsprop,2,512,75.0,226269.0,0.27674996852874756,0.009997769258916378
yhrahyjd,opsgd_hw512_nl2_lr0.003_bs128_dp0.2_wd0.0001,0.003,128,0.2,0.0001,sgd,2,512,89.0,14771.0,0.2879999876022339,0.00999977346509695
tnjy75ez,opsgd_hw512_nl2_lr0.003_bs128_dp0.2_wd1e-05,0.003,128,0.2,1e-05,sgd,2,512,86.0,418287.0,0.2919999957084656,0.011498620733618736
t5w2c9d9,opsgd_hw512_nl2_lr0.003_bs128_dp0.2_wd0,0.003,128,0.2,0.0,sgd,2,512,86.0,425556.0,0.2929999828338623,0.010424522683024406
9u8yznxr,opadam_hw512_nl2_lr0.003_bs128_dp0.2_wd0.0001,0.003,128,0.2,0.0001,adam,2,512,80.0,423150.0,0.27649998664855957,0.010517975315451622
mvjhsu1u,opadam_hw512_nl2_lr0.003_bs128_dp0.2_wd1e-05,0.003,128,0.2,1e-05,adam,2,512,77.0,21244.0,0.281499981880188,0.009998445399105549
e9s4pt6l,opadam_hw512_nl2_lr0.003_bs128_dp0.2_wd0,0.003,128,0.2,0.0,adam,2,512,73.0,222261.0,0.2877500057220459,0.009996417909860613
u61vy9fy,oprmsprop_hw2048_nl4_lr0.0003_bs128_dp0.1_wd0.0001,0.0003,128,0.1,0.0001,rmsprop,4,2048,76.0,438487.0,0.26600003242492676,0.011653315275907516
bevkfc5r,oprmsprop_hw2048_nl4_lr0.0003_bs128_dp0.1_wd1e-05,0.0003,128,0.1,1e-05,rmsprop,4,2048,67.0,323722.0,0.2697499990463257,0.009999443776905537
l834jjt3,oprmsprop_hw2048_nl4_lr0.0003_bs128_dp0.1_wd0,0.0003,128,0.1,0.0,rmsprop,4,2048,69.0,122081.0,0.26374995708465576,0.009999608621001244
v3n8xor6,opsgd_hw2048_nl4_lr0.0003_bs128_dp0.1_wd0.0001,0.0003,128,0.1,0.0001,sgd,4,2048,83.0,22674.0,0.3460000157356262,0.00999781396239996
jl5cfdkl,opsgd_hw2048_nl4_lr0.0003_bs128_dp0.1_wd1e-05,0.0003,128,0.1,1e-05,sgd,4,2048,83.0,22060.0,0.34700000286102295,0.009998622350394726
rw2chhp5,opsgd_hw2048_nl4_lr0.0003_bs128_dp0.1_wd0,0.0003,128,0.1,0.0,sgd,4,2048,84.0,422113.0,0.34700000286102295,0.011419777758419514
h9dwe7ug,opadam_hw2048_nl4_lr0.0003_bs128_dp0.1_wd1e-05,0.0003,128,0.1,1e-05,adam,4,2048,61.0,230384.0,0.2705000042915344,0.009999861009418964
razc8zzr,opadam_hw2048_nl4_lr0.0003_bs128_dp0.1_wd0,0.0003,128,0.1,0.0,adam,4,2048,57.0,244340.0,0.27799999713897705,0.009999830275774002
0r3qacgz,oprmsprop_hw2048_nl3_lr0.0003_bs128_dp0.1_wd0.0001,0.0003,128,0.1,0.0001,rmsprop,3,2048,80.0,429883.0,0.2630000114440918,0.010313593782484531
m0guzhha,oprmsprop_hw2048_nl3_lr0.0003_bs128_dp0.1_wd1e-05,0.0003,128,0.1,1e-05,rmsprop,3,2048,78.0,435090.0,0.2720000147819519,0.011305559426546097
p1fzfii5,oprmsprop_hw2048_nl3_lr0.0003_bs128_dp0.1_wd0,0.0003,128,0.1,0.0,rmsprop,3,2048,74.0,435480.0,0.27399998903274536,0.011773290112614632
qxl7uywr,opsgd_hw2048_nl3_lr0.0003_bs128_dp0.1_wd0.0001,0.0003,128,0.1,0.0001,sgd,3,2048,88.0,413286.0,0.32200002670288086,0.012153000570833685
ezszuka3,opsgd_hw2048_nl3_lr0.0003_bs128_dp0.1_wd1e-05,0.0003,128,0.1,1e-05,sgd,3,2048,88.0,421678.0,0.32499998807907104,0.010339408181607723
n1p5gcs6,opsgd_hw2048_nl3_lr0.0003_bs128_dp0.1_wd0,0.0003,128,0.1,0.0,sgd,3,2048,86.0,425597.0,0.3230000138282776,0.011491352692246435
u6arwkis,opadam_hw2048_nl3_lr0.0003_bs128_dp0.1_wd0.0001,0.0003,128,0.1,0.0001,adam,3,2048,81.0,25610.0,0.2927500009536743,0.009999948553740978
lnmjdgjf,opadam_hw2048_nl3_lr0.0003_bs128_dp0.1_wd1e-05,0.0003,128,0.1,1e-05,adam,3,2048,78.0,421938.0,0.2734999656677246,0.010231140069663525
ea7k0ya9,opadam_hw2048_nl3_lr0.0003_bs128_dp0.1_wd0,0.0003,128,0.1,0.0,adam,3,2048,75.0,230332.0,0.29100000858306885,0.009999597445130348
