run_id,run_name,lr,input_dim,batch_size,output_dim,dropout_prob,weight_decay,optimizer_name,num_hidden_layers,hidden_layer_width,Batch Size,Complexity,Depth,Dist Train (kl mean),Dropout Probability,Epoch,Generalization Gap,KL Loss on Train Data (kl mean),Learning Rate,Optimizer,Weight Decay,Width,_runtime,_step,_timestamp,_wandb
6pqvl7vv,oprmsprop_hw2048_nl4_lr0.003_bs128_dp0.2_wd0.0001,0.003,40,128,10,0.2,0.0001,rmsprop,4,2048,128.0,67.0,4.0,0.00999993272125721,0.2,123513.0,0.2394999861717224,0.00999993272125721,0.003,rmsprop,0.0001,2048.0,1525.5592956542969,816960.0,1740884793.9977477,{'runtime': 1516}
29f11lc3,oprmsprop_hw2048_nl4_lr0.003_bs128_dp0.2_wd1e-05,0.003,40,128,10,0.2,1e-05,rmsprop,4,2048,128.0,67.0,4.0,0.00999823585152626,0.2,220337.0,0.25725001096725464,0.00999823585152626,0.003,rmsprop,1e-05,2048.0,1517.3864991664886,734942.0,1740884779.6726725,{'runtime': 1517}
wapbtwpk,oprmsprop_hw2048_nl4_lr0.003_bs128_dp0.2_wd0,0.003,40,128,10,0.2,0.0,rmsprop,4,2048,128.0,68.0,4.0,0.011424518190324306,0.2,431247.0,0.2432500123977661,0.011424518190324306,0.003,rmsprop,0.0,2048.0,5929.583584785461,1221568.0,1740889192.6903927,{'runtime': 5929}
fytlrxrj,opsgd_hw2048_nl4_lr0.003_bs128_dp0.2_wd0.0001,0.003,40,128,10,0.2,0.0001,sgd,4,2048,128.0,81.0,4.0,0.009999935515224934,0.2,324346.0,0.3100000023841858,0.009999935515224934,0.003,sgd,0.0001,2048.0,3072.126529455185,987038.0,1740886315.6170404,{'runtime': 3068}
zkaxhvm6,opsgd_hw2048_nl4_lr0.003_bs128_dp0.2_wd1e-05,0.003,40,128,10,0.2,1e-05,sgd,4,2048,128.0,81.0,4.0,0.009998328052461147,0.2,323979.0,0.3050000071525574,0.009998328052461147,0.003,sgd,1e-05,2048.0,2196.900535583496,950316.0,1740885384.1853015,{'runtime': 2196}
dbm2xxkj,opsgd_hw2048_nl4_lr0.003_bs128_dp0.2_wd0,0.003,40,128,10,0.2,0.0,sgd,4,2048,128.0,81.0,4.0,0.00999972689896822,0.2,429099.0,0.30800002813339233,0.00999972689896822,0.003,sgd,0.0,2048.0,2086.835753440857,1162816.0,1740885243.3678555,{'runtime': 2086}
tq5o6v4a,opadam_hw2048_nl4_lr0.003_bs128_dp0.2_wd0.0001,0.003,40,128,10,0.2,0.0001,adam,4,2048,128.0,81.0,4.0,0.009996501728892326,0.2,119152.0,0.2527499794960022,0.009996501728892326,0.003,adam,0.0001,2048.0,1707.4725260734558,826652.0,1740884840.1005402,{'runtime': 1707}
4mb7kntx,opadam_hw2048_nl4_lr0.003_bs128_dp0.2_wd1e-05,0.003,40,128,10,0.2,1e-05,adam,4,2048,128.0,72.0,4.0,0.011312056332826614,0.2,429003.0,0.2667499780654907,0.011312056332826614,0.003,adam,1e-05,2048.0,3121.4565527439117,1198856.0,1740886228.5278635,{'runtime': 3117}
teucbqzt,opadam_hw2048_nl4_lr0.003_bs128_dp0.2_wd0,0.003,40,128,10,0.2,0.0,adam,4,2048,128.0,70.0,4.0,0.011554863303899763,0.2,431263.0,0.27025002241134644,0.011554863303899763,0.003,adam,0.0,2048.0,2425.7459421157837,1220624.0,1740885457.3435502,{'runtime': 2421}
squznssy,oprmsprop_hw2048_nl3_lr0.003_bs128_dp0.2_wd0.0001,0.003,40,128,10,0.2,0.0001,rmsprop,3,2048,128.0,65.0,3.0,0.009997595101594923,0.2,18442.0,0.2294999957084656,0.009997595101594923,0.003,rmsprop,0.0001,2048.0,794.0409581661224,416414.0,1740883825.845101,{'runtime': 790}
3l1mofl3,oprmsprop_hw2048_nl3_lr0.003_bs128_dp0.2_wd1e-05,0.003,40,128,10,0.2,1e-05,rmsprop,3,2048,128.0,66.0,3.0,0.011579088866710665,0.2,425709.0,0.24949997663497925,0.011579088866710665,0.003,rmsprop,1e-05,2048.0,1833.1101715564728,742894.0,1740884849.2705495,{'runtime': 1824}
jiuxoimq,oprmsprop_hw2048_nl3_lr0.003_bs128_dp0.2_wd0,0.003,40,128,10,0.2,0.0,rmsprop,3,2048,128.0,71.0,3.0,0.009992269799113274,0.2,219274.0,0.2737499475479126,0.009992269799113274,0.003,rmsprop,0.0,2048.0,2467.5024926662445,962618.0,1740885477.6889527,{'runtime': 2467}
ngwn4d8r,opsgd_hw2048_nl3_lr0.003_bs128_dp0.2_wd0.0001,0.003,40,128,10,0.2,0.0001,sgd,3,2048,128.0,89.0,3.0,0.009999037720263004,0.2,12268.0,0.3050000071525574,0.009999037720263004,0.003,sgd,0.0001,2048.0,2173.071948289871,899764.0,1740885144.7963233,{'runtime': 2169}
annc55ew,opsgd_hw2048_nl3_lr0.003_bs128_dp0.2_wd1e-05,0.003,40,128,10,0.2,1e-05,sgd,3,2048,128.0,87.0,3.0,0.009997718967497349,0.2,317496.0,0.3059999942779541,0.009997718967497349,0.003,sgd,1e-05,2048.0,2658.193456172943,1264674.0,1740885614.1123192,{'runtime': 2649}
dkp23hgh,opsgd_hw2048_nl3_lr0.003_bs128_dp0.2_wd0,0.003,40,128,10,0.2,0.0,sgd,3,2048,128.0,87.0,3.0,0.009999347850680351,0.2,224110.0,0.3059999942779541,0.009999347850680351,0.003,sgd,0.0,2048.0,2229.0197982788086,1175840.0,1740885158.5449502,{'runtime': 2227}
4aimcpqj,opadam_hw2048_nl3_lr0.003_bs128_dp0.2_wd0.0001,0.003,40,128,10,0.2,0.0001,adam,3,2048,128.0,71.0,3.0,0.00999927707016468,0.2,22141.0,0.24225002527236936,0.00999927707016468,0.003,adam,0.0001,2048.0,1747.297521352768,964466.0,1740884641.8112063,{'runtime': 1738}
z2rvh30y,opadam_hw2048_nl3_lr0.003_bs128_dp0.2_wd1e-05,0.003,40,128,10,0.2,1e-05,adam,3,2048,128.0,70.0,3.0,0.012157981283962728,0.2,426295.0,0.28074997663497925,0.012157981283962728,0.003,adam,1e-05,2048.0,6669.617519855499,1082902.0,1740889563.3737288,{'runtime': 6661}
0nq57do0,opadam_hw2048_nl3_lr0.003_bs128_dp0.2_wd0,0.003,40,128,10,0.2,0.0,adam,3,2048,128.0,71.0,3.0,0.009997728280723097,0.2,425439.0,0.2774999737739563,0.009997728280723097,0.003,adam,0.0,2048.0,2618.531113386154,1333012.0,1740885501.9767053,{'runtime': 2614}
w1h8vhyn,oprmsprop_hw2048_nl2_lr0.003_bs128_dp0.2_wd0.0001,0.003,40,128,10,0.2,0.0001,rmsprop,2,2048,128.0,67.0,2.0,0.009999302215874197,0.2,121334.0,0.24849998950958252,0.009999302215874197,0.003,rmsprop,0.0001,2048.0,1494.259305715561,775530.0,1740884381.5973496,{'runtime': 1493}
xpafjawh,oprmsprop_hw2048_nl2_lr0.003_bs128_dp0.2_wd1e-05,0.003,40,128,10,0.2,1e-05,rmsprop,2,2048,128.0,61.0,2.0,0.00999754760414362,0.2,31131.0,0.2672500014305115,0.00999754760414362,0.003,rmsprop,1e-05,2048.0,2724.1733179092407,1377790.0,1740885576.182746,{'runtime': 2720}
wexjbkz9,oprmsprop_hw2048_nl2_lr0.003_bs128_dp0.2_wd0,0.003,40,128,10,0.2,0.0,rmsprop,2,2048,128.0,65.0,2.0,0.009997890330851078,0.2,16874.0,0.2824999690055847,0.009997890330851078,0.003,rmsprop,0.0,2048.0,1091.4842410087583,337666.0,1740883928.231307,{'runtime': 1087}
qm5533km,opsgd_hw2048_nl2_lr0.003_bs128_dp0.2_wd0.0001,0.003,40,128,10,0.2,0.0001,sgd,2,2048,128.0,93.0,2.0,0.009999291971325874,0.2,215523.0,0.3240000009536743,0.009999291971325874,0.003,sgd,0.0001,2048.0,2465.3612439632416,1226604.0,1740885228.058135,{'runtime': 2461}
zyagb60j,opsgd_hw2048_nl2_lr0.003_bs128_dp0.2_wd1e-05,0.003,40,128,10,0.2,1e-05,sgd,2,2048,128.0,92.0,2.0,0.01084099430590868,0.2,417147.0,0.31800001859664917,0.01084099430590868,0.003,sgd,1e-05,2048.0,2339.9752340316772,1266702.0,1740885062.557922,{'runtime': 2339}
h5gakesy,opsgd_hw2048_nl2_lr0.003_bs128_dp0.2_wd0,0.003,40,128,10,0.2,0.0,sgd,2,2048,128.0,92.0,2.0,0.01048070378601551,0.2,420432.0,0.3190000057220459,0.01048070378601551,0.003,sgd,0.0,2048.0,2622.8609969615936,1434688.0,1740885334.231649,{'runtime': 2622}
dmhl6p9l,opadam_hw2048_nl2_lr0.003_bs128_dp0.2_wd0.0001,0.003,40,128,10,0.2,0.0001,adam,2,2048,128.0,75.0,2.0,0.009997716173529623,0.2,22120.0,0.2602499723434448,0.009997716173529623,0.003,adam,0.0001,2048.0,1583.344757080078,887390.0,1740884254.004939,{'runtime': 1574}
zi2ewxyv,opadam_hw2048_nl2_lr0.003_bs128_dp0.2_wd0,0.003,40,128,10,0.2,0.0,adam,2,2048,128.0,65.0,2.0,0.009999532252550123,0.2,123894.0,0.2734999656677246,0.009999532252550123,0.003,adam,0.0,2048.0,1021.3244326114656,482920.0,1740883695.6525955,{'runtime': 1019}
0hwp15b3,oprmsprop_hw1024_nl4_lr0.0003_bs128_dp0.2_wd1e-05,0.0003,40,128,10,0.2,1e-05,rmsprop,4,1024,128.0,74.0,4.0,0.01082592736929655,0.2,423808.0,0.25325000286102295,0.01082592736929655,0.0003,rmsprop,1e-05,1024.0,11449.61023759842,960358.0,1740894092.7758656,{'runtime': 11445}
b5lzw69x,oprmsprop_hw1024_nl4_lr0.0003_bs128_dp0.2_wd0.0001,0.0003,40,128,10,0.2,0.0001,rmsprop,4,1024,128.0,73.0,4.0,0.009998786263167858,0.2,18114.0,0.2512499690055847,0.009998786263167858,0.0003,rmsprop,0.0001,1024.0,1343.5564320087433,736710.0,1740883994.1894531,{'runtime': 1343}
jj0vgegn,oprmsprop_hw1024_nl4_lr0.0003_bs128_dp0.2_wd0,0.0003,40,128,10,0.2,0.0,rmsprop,4,1024,128.0,68.0,4.0,0.01418385375291109,0.2,427257.0,0.24775004386901855,0.01418385375291109,0.0003,rmsprop,0.0,1024.0,1984.5246531963348,1079930.0,1740884623.7661345,{'runtime': 1975}
m9wav3vw,opsgd_hw1024_nl4_lr0.0003_bs128_dp0.2_wd0.0001,0.0003,40,128,10,0.2,0.0001,sgd,4,1024,128.0,80.0,4.0,0.012120317667722702,0.2,427499.0,0.281000018119812,0.012120317667722702,0.0003,sgd,0.0001,1024.0,2892.4698882102966,1634412.0,1740885510.1432772,{'runtime': 2892}
n13ubmj1,opsgd_hw1024_nl4_lr0.0003_bs128_dp0.2_wd1e-05,0.0003,40,128,10,0.2,1e-05,sgd,4,1024,128.0,80.0,4.0,0.010943334549665453,0.2,424845.0,0.28200000524520874,0.010943334549665453,0.0003,sgd,1e-05,1024.0,3926.150910139084,1753368.0,1740886521.8235712,{'runtime': 3917}
gnc6f15r,opsgd_hw1024_nl4_lr0.0003_bs128_dp0.2_wd0,0.0003,40,128,10,0.2,0.0,sgd,4,1024,128.0,80.0,4.0,0.011368269100785255,0.2,423461.0,0.2839999794960022,0.011368269100785255,0.0003,sgd,0.0,1024.0,4102.028338432312,1828996.0,1740886685.2337737,{'runtime': 4098}
gu1an6bc,opadam_hw1024_nl4_lr0.0003_bs128_dp0.2_wd0.0001,0.0003,40,128,10,0.2,0.0001,adam,4,1024,128.0,76.0,4.0,0.012424390763044356,0.2,421858.0,0.2549999952316284,0.012424390763044356,0.0003,adam,0.0001,1024.0,3923.3852756023407,1493714.0,1740886456.4198587,{'runtime': 3914}
0d5h3zl5,opadam_hw1024_nl4_lr0.0003_bs128_dp0.2_wd1e-05,0.0003,40,128,10,0.2,1e-05,adam,4,1024,128.0,74.0,4.0,0.012518588453531264,0.2,426486.0,0.25824999809265137,0.012518588453531264,0.0003,adam,1e-05,1024.0,2269.7725155353546,1119218.0,1740884774.0120635,{'runtime': 2261}
skdk7bbz,opadam_hw1024_nl4_lr0.0003_bs128_dp0.2_wd0,0.0003,40,128,10,0.2,0.0,adam,4,1024,128.0,80.0,4.0,0.011355501599609852,0.2,421467.0,0.2565000057220459,0.011355501599609852,0.0003,adam,0.0,1024.0,3083.2273457050323,1564716.0,1740885583.2858286,{'runtime': 3082}
k4k8rppr,oprmsprop_hw1024_nl3_lr0.0003_bs128_dp0.2_wd0.0001,0.0003,40,128,10,0.2,0.0001,rmsprop,3,1024,128.0,80.0,3.0,0.010158990509808064,0.2,426245.0,0.25975000858306885,0.010158990509808064,0.0003,rmsprop,0.0001,1024.0,4652.115397691727,1571208.0,1740887145.9494586,{'runtime': 4650}
ti57uok4,oprmsprop_hw1024_nl3_lr0.0003_bs128_dp0.2_wd1e-05,0.0003,40,128,10,0.2,1e-05,rmsprop,3,1024,128.0,74.0,3.0,0.011171219870448112,0.2,423458.0,0.2837499976158142,0.011171219870448112,0.0003,rmsprop,1e-05,1024.0,1643.6219539642334,1024212.0,1740884118.4660769,{'runtime': 1635}
eek77sby,oprmsprop_hw1024_nl3_lr0.0003_bs128_dp0.2_wd0,0.0003,40,128,10,0.2,0.0,rmsprop,3,1024,128.0,78.0,3.0,0.0114687979221344,0.2,423861.0,0.2710000276565552,0.0114687979221344,0.0003,rmsprop,0.0,1024.0,2238.459276914597,1392394.0,1740884701.28012,{'runtime': 2234}
t311jsa7,opsgd_hw1024_nl3_lr0.0003_bs128_dp0.2_wd0.0001,0.0003,40,128,10,0.2,0.0001,sgd,3,1024,128.0,86.0,3.0,0.010111316107213495,0.2,426436.0,0.2919999957084656,0.010111316107213495,0.0003,sgd,0.0001,1024.0,2782.8312516212463,1233178.0,1740885214.6983836,{'runtime': 2778}
oacej8iy,opsgd_hw1024_nl3_lr0.0003_bs128_dp0.2_wd1e-05,0.0003,40,128,10,0.2,1e-05,sgd,3,1024,128.0,84.0,3.0,0.01136161107569933,0.2,424526.0,0.2940000295639038,0.01136161107569933,0.0003,sgd,1e-05,1024.0,2721.583775281906,1427186.0,1740885152.2349012,{'runtime': 2713}
xigjkrsi,opsgd_hw1024_nl3_lr0.0003_bs128_dp0.2_wd0,0.0003,40,128,10,0.2,0.0,sgd,3,1024,128.0,83.0,3.0,0.00999976135790348,0.2,327827.0,0.2919999957084656,0.00999976135790348,0.0003,sgd,0.0,1024.0,3917.6535181999207,1304624.0,1740886300.8548572,{'runtime': 3908}
7qo05duj,opadam_hw1024_nl3_lr0.0003_bs128_dp0.2_wd0.0001,0.0003,40,128,10,0.2,0.0001,adam,3,1024,128.0,78.0,3.0,0.011114354245364666,0.2,429504.0,0.26899999380111694,0.011114354245364666,0.0003,adam,0.0001,1024.0,2532.5928440093994,1438514.0,1740885220.311694,{'runtime': 2528}
0gutbpm2,opadam_hw1024_nl3_lr0.0003_bs128_dp0.2_wd1e-05,0.0003,40,128,10,0.2,1e-05,adam,3,1024,128.0,79.0,3.0,0.00999807845801115,0.2,20145.0,0.2850000262260437,0.00999807845801115,0.0003,adam,1e-05,1024.0,2271.264420747757,1224176.0,1740884615.152835,{'runtime': 2269}
qqdxpfam,opadam_hw1024_nl3_lr0.0003_bs128_dp0.2_wd0,0.0003,40,128,10,0.2,0.0,adam,3,1024,128.0,79.0,3.0,0.00999918021261692,0.2,120730.0,0.2839999794960022,0.00999918021261692,0.0003,adam,0.0,1024.0,2269.374130964279,1203540.0,1740884569.060456,{'runtime': 2267}
z3044yyw,oprmsprop_hw1024_nl2_lr0.0003_bs128_dp0.2_wd0.0001,0.0003,40,128,10,0.2,0.0001,rmsprop,2,1024,128.0,86.0,2.0,0.011149104684591292,0.2,422417.0,0.3190000057220459,0.011149104684591292,0.0003,rmsprop,0.0001,1024.0,3144.889741897583,1258922.0,1740885424.814272,{'runtime': 3135}
k97168z1,oprmsprop_hw1024_nl2_lr0.0003_bs128_dp0.2_wd1e-05,0.0003,40,128,10,0.2,1e-05,rmsprop,2,1024,128.0,83.0,2.0,0.009997966699302197,0.2,16880.0,0.2940000295639038,0.009997966699302197,0.0003,rmsprop,1e-05,1024.0,1991.400069475174,915302.0,1740884216.6361876,{'runtime': 1991}
gzaze2s6,oprmsprop_hw1024_nl2_lr0.0003_bs128_dp0.2_wd0,0.0003,40,128,10,0.2,0.0,rmsprop,2,1024,128.0,85.0,2.0,0.00999944657087326,0.2,14645.0,0.29500001668930054,0.00999944657087326,0.0003,rmsprop,0.0,1024.0,3246.736703157425,914828.0,1740885479.8845322,{'runtime': 3237}
v84wdl30,opsgd_hw1024_nl2_lr0.0003_bs128_dp0.2_wd0.0001,0.0003,40,128,10,0.2,0.0001,sgd,2,1024,128.0,90.0,2.0,0.011388357728719711,0.2,420149.0,0.3050000071525574,0.011388357728719711,0.0003,sgd,0.0001,1024.0,1909.4349715709689,985244.0,1740884078.6887555,{'runtime': 1909}
0ujr6zuw,opsgd_hw1024_nl2_lr0.0003_bs128_dp0.2_wd1e-05,0.0003,40,128,10,0.2,1e-05,sgd,2,1024,128.0,89.0,2.0,0.009998610243201256,0.2,325796.0,0.30900001525878906,0.009998610243201256,0.0003,sgd,1e-05,1024.0,1995.6514191627505,1005688.0,1740884164.6926022,{'runtime': 1995}
x15xtfpi,opsgd_hw1024_nl2_lr0.0003_bs128_dp0.2_wd0,0.0003,40,128,10,0.2,0.0,sgd,2,1024,128.0,88.0,2.0,0.01134030893445015,0.2,424911.0,0.30699998140335083,0.01134030893445015,0.0003,sgd,0.0,1024.0,2635.1197509765625,1486080.0,1740884742.6038709,{'runtime': 2634}
rcjqcaqd,opadam_hw1024_nl2_lr0.0003_bs128_dp0.2_wd0.0001,0.0003,40,128,10,0.2,0.0001,adam,2,1024,128.0,88.0,2.0,0.011214626021683216,0.2,422031.0,0.30299997329711914,0.011214626021683216,0.0003,adam,0.0001,1024.0,2651.506481409073,1437460.0,1740884730.1954134,{'runtime': 2651}
yb92tat7,opadam_hw1024_nl2_lr0.0003_bs128_dp0.2_wd1e-05,0.0003,40,128,10,0.2,1e-05,adam,2,1024,128.0,86.0,2.0,0.011117400601506231,0.2,420586.0,0.2979999780654907,0.011117400601506231,0.0003,adam,1e-05,1024.0,2862.4579997062683,1162236.0,1740884932.737177,{'runtime': 2853}
5xsvb7jh,opadam_hw1024_nl2_lr0.0003_bs128_dp0.2_wd0,0.0003,40,128,10,0.2,0.0,adam,2,1024,128.0,85.0,2.0,0.00999840721487999,0.2,15443.0,0.30699998140335083,0.00999840721487999,0.0003,adam,0.0,1024.0,1547.9717209339142,808308.0,1740883607.306962,{'runtime': 1546}
ymbm8yfj,oprmsprop_hw1024_nl4_lr0.001_bs128_dp0.2_wd0.0001,0.001,40,128,10,0.2,0.0001,rmsprop,4,1024,128.0,73.0,4.0,0.009997828863561152,0.2,123149.0,0.24000000953674316,0.009997828863561152,0.001,rmsprop,0.0001,1024.0,1919.3396682739256,837170.0,1740883984.9748464,{'runtime': 1919}
vskgxwui,oprmsprop_hw1024_nl4_lr0.001_bs128_dp0.2_wd1e-05,0.001,40,128,10,0.2,1e-05,rmsprop,4,1024,128.0,75.0,4.0,0.009999710135161877,0.2,20607.0,0.23124998807907104,0.009999710135161877,0.001,rmsprop,1e-05,1024.0,2073.021062374115,1208024.0,1740884131.3925445,{'runtime': 2068}
5w9pp30m,oprmsprop_hw1024_nl4_lr0.001_bs128_dp0.2_wd0,0.001,40,128,10,0.2,0.0,rmsprop,4,1024,128.0,73.0,4.0,0.00999722070991993,0.2,24316.0,0.2492499947547913,0.00999722070991993,0.001,rmsprop,0.0,1024.0,2064.3982117176056,1013104.0,1740884120.3787277,{'runtime': 2055}
auxuyd03,opsgd_hw1024_nl4_lr0.001_bs128_dp0.2_wd0.0001,0.001,40,128,10,0.2,0.0001,sgd,4,1024,128.0,81.0,4.0,0.009998326189815998,0.2,31573.0,0.2799999713897705,0.009998326189815998,0.001,sgd,0.0001,1024.0,1792.5532817840576,853552.0,1740883831.411409,{'runtime': 1783}
yn0qdzoh,opsgd_hw1024_nl4_lr0.001_bs128_dp0.2_wd1e-05,0.001,40,128,10,0.2,1e-05,sgd,4,1024,128.0,80.0,4.0,0.010854735039174557,0.2,437854.0,0.28299999237060547,0.010854735039174557,0.001,sgd,1e-05,1024.0,3512.1419343948364,1731728.0,1740885545.8592134,{'runtime': 3511}
kyc942rq,opsgd_hw1024_nl4_lr0.001_bs128_dp0.2_wd0,0.001,40,128,10,0.2,0.0,sgd,4,1024,128.0,81.0,4.0,0.00999970268458128,0.2,322743.0,0.2889999747276306,0.00999970268458128,0.001,sgd,0.0,1024.0,1802.0257968902588,1020590.0,1740883823.556336,{'runtime': 1801}
tpl9li40,opadam_hw1024_nl4_lr0.001_bs128_dp0.2_wd0.0001,0.001,40,128,10,0.2,0.0001,adam,4,1024,128.0,73.0,4.0,0.009999542497098446,0.2,225085.0,0.25174999237060547,0.009999542497098446,0.001,adam,0.0001,1024.0,1644.976487159729,876536.0,1740883658.1560812,{'runtime': 1640}
1pwvpn31,opadam_hw1024_nl4_lr0.001_bs128_dp0.2_wd1e-05,0.001,40,128,10,0.2,1e-05,adam,4,1024,128.0,70.0,4.0,0.012237044051289558,0.2,424346.0,0.25099998712539673,0.012237044051289558,0.001,adam,1e-05,1024.0,1757.6022834777832,937520.0,1740883728.8454323,{'runtime': 1757}
xq09gquk,opadam_hw1024_nl4_lr0.001_bs128_dp0.2_wd0,0.001,40,128,10,0.2,0.0,adam,4,1024,128.0,70.0,4.0,0.011762878857553003,0.2,425074.0,0.24774998426437375,0.011762878857553003,0.001,adam,0.0,1024.0,2641.951115846634,1004248.0,1740884620.5374918,{'runtime': 2633}
7avioebx,oprmsprop_hw1024_nl3_lr0.001_bs128_dp0.2_wd0.0001,0.001,40,128,10,0.2,0.0001,rmsprop,3,1024,128.0,76.0,3.0,0.012059180065989494,0.2,426210.0,0.2617499828338623,0.012059180065989494,0.001,rmsprop,0.0001,1024.0,2664.0468170642853,1258858.0,1740884635.708038,{'runtime': 2663}
m17ai9il,oprmsprop_hw1024_nl3_lr0.001_bs128_dp0.2_wd1e-05,0.001,40,128,10,0.2,1e-05,rmsprop,3,1024,128.0,66.0,3.0,0.0126108406111598,0.2,431524.0,0.2512499690055847,0.0126108406111598,0.001,rmsprop,1e-05,1024.0,1250.1964421272278,660840.0,1740883200.9232092,{'runtime': 1241}
k3vfsidj,oprmsprop_hw1024_nl3_lr0.001_bs128_dp0.2_wd0,0.001,40,128,10,0.2,0.0,rmsprop,3,1024,128.0,69.0,3.0,0.009999035857617857,0.2,318957.0,0.27149999141693115,0.009999035857617857,0.001,rmsprop,0.0,1024.0,1795.206655502319,875164.0,1740883744.0813656,{'runtime': 1786}
owt3gbp6,opsgd_hw1024_nl3_lr0.001_bs128_dp0.2_wd0.0001,0.001,40,128,10,0.2,0.0001,sgd,3,1024,128.0,85.0,3.0,0.009998911991715431,0.2,125471.0,0.29100000858306885,0.009998911991715431,0.001,sgd,0.0001,1024.0,1666.3043406009674,1030874.0,1740883585.7530596,{'runtime': 1657}
6paokjie,opsgd_hw1024_nl3_lr0.001_bs128_dp0.2_wd1e-05,0.001,40,128,10,0.2,1e-05,sgd,3,1024,128.0,86.0,3.0,0.010771268978714945,0.2,423094.0,0.29500001668930054,0.010771268978714945,0.001,sgd,1e-05,1024.0,3217.974261522293,1254064.0,1740885139.0349264,{'runtime': 3208}
egkjwhgl,opadam_hw1024_nl3_lr0.001_bs128_dp0.2_wd0.0001,0.001,40,128,10,0.2,0.0001,adam,3,1024,128.0,73.0,3.0,0.009999139234423636,0.2,128850.0,0.24774998426437375,0.009999139234423636,0.001,adam,0.0001,1024.0,1481.7378952503204,781756.0,1740883355.7507212,{'runtime': 1473}
aa8ptp5s,opsgd_hw1024_nl3_lr0.001_bs128_dp0.2_wd0,0.001,40,128,10,0.2,0.0,sgd,3,1024,128.0,83.0,3.0,0.009999857284128666,0.2,322062.0,0.296999990940094,0.009999857284128666,0.001,sgd,0.0,1024.0,4214.576756477356,1246464.0,1740886093.6982095,{'runtime': 4212}
o0s25jg9,opadam_hw1024_nl3_lr0.001_bs128_dp0.2_wd1e-05,0.001,40,128,10,0.2,1e-05,adam,3,1024,128.0,73.0,3.0,0.009999949485063553,0.2,133009.0,0.26249998807907104,0.009999949485063553,0.001,adam,1e-05,1024.0,1616.3220937252045,806320.0,1740883492.3645198,{'runtime': 1607}
erj1gxfv,opadam_hw1024_nl3_lr0.001_bs128_dp0.2_wd0,0.001,40,128,10,0.2,0.0,adam,3,1024,128.0,70.0,3.0,0.013147348538041117,0.2,430767.0,0.2695000171661377,0.013147348538041117,0.001,adam,0.0,1024.0,2807.564809560776,1260656.0,1740884675.5871634,{'runtime': 2807}
tb4r3f3j,oprmsprop_hw1024_nl2_lr0.001_bs128_dp0.2_wd0.0001,0.001,40,128,10,0.2,0.0001,rmsprop,2,1024,128.0,82.0,2.0,0.01278441958129406,0.2,424635.0,0.2879999876022339,0.01278441958129406,0.001,rmsprop,0.0001,1024.0,1711.8427982330322,978600.0,1740883579.894554,{'runtime': 1711}
r0vl4nut,oprmsprop_hw1024_nl2_lr0.001_bs128_dp0.2_wd1e-05,0.001,40,128,10,0.2,1e-05,rmsprop,2,1024,128.0,77.0,2.0,0.009998993948101996,0.2,224281.0,0.296750009059906,0.009998993948101996,0.001,rmsprop,1e-05,1024.0,2464.371080160141,1185206.0,1740884299.061494,{'runtime': 2462}
e2nprp0c,oprmsprop_hw1024_nl2_lr0.001_bs128_dp0.2_wd0,0.001,40,128,10,0.2,0.0,rmsprop,2,1024,128.0,79.0,2.0,0.009996943175792694,0.2,423369.0,0.2919999957084656,0.009996943175792694,0.001,rmsprop,0.0,1024.0,2928.541881799698,1359664.0,1740884766.5985937,{'runtime': 2928}
1nhkvrcs,opsgd_hw1024_nl2_lr0.001_bs128_dp0.2_wd0.0001,0.001,40,128,10,0.2,0.0001,sgd,2,1024,128.0,89.0,2.0,0.0099994707852602,0.2,21026.0,0.3050000071525574,0.0099994707852602,0.001,sgd,0.0001,1024.0,6387.539766073227,824148.0,1740888217.5931602,{'runtime': 6378}
52q06o8n,opsgd_hw1024_nl2_lr0.001_bs128_dp0.2_wd1e-05,0.001,40,128,10,0.2,1e-05,sgd,2,1024,128.0,89.0,2.0,0.009999888949096205,0.2,15795.0,0.30800002813339233,0.009999888949096205,0.001,sgd,1e-05,1024.0,3664.655478239059,815512.0,1740885454.615764,{'runtime': 3664}
8alm6yog,opsgd_hw1024_nl2_lr0.001_bs128_dp0.2_wd0,0.001,40,128,10,0.2,0.0,sgd,2,1024,128.0,88.0,2.0,0.010692841373384,0.2,424826.0,0.30800002813339233,0.010692841373384,0.001,sgd,0.0,1024.0,2263.411561727524,1314888.0,1740884008.2553806,{'runtime': 2261}
wdr8p0h6,opadam_hw1024_nl2_lr0.001_bs128_dp0.2_wd0.0001,0.001,40,128,10,0.2,0.0001,adam,2,1024,128.0,84.0,2.0,0.010758142918348312,0.2,417202.0,0.29500001668930054,0.010758142918348312,0.001,adam,0.0001,1024.0,4862.403667926788,1086246.0,1740886574.1999528,{'runtime': 4857}
qwp6keym,opadam_hw1024_nl2_lr0.001_bs128_dp0.2_wd1e-05,0.001,40,128,10,0.2,1e-05,adam,2,1024,128.0,80.0,2.0,0.010684961453080176,0.2,419079.0,0.28700000047683716,0.010684961453080176,0.001,adam,1e-05,1024.0,3592.746203184128,1422912.0,1740885307.944626,{'runtime': 3592}
