run_id,run_name,lr,batch_size,dropout_prob,weight_decay,optimizer_name,num_hidden_layers,hidden_layer_width,Base Test Accuracy,Base Train Accuracy,Epochs Taken Base,Lost Patience,Overall Base Train Loss,Ran out of epochs,Reached Target Base,Complexity,Epochs Taken Dist,Generalization Gap,KL Loss on Train Data (kl mean),max_sigma,noisy_error,noise_trials,pac_bound_inverse_kl,pac_bound_pinsker
t1hg8ick,opadam_hw1024_nl3_lr0.003_bs128_dp0.1_wd0,0.003,128.0,0.1,0.0,adam,3.0,1024.0,0.7409999966621399,0.9982500076293944,56.0,False,0.0097430273890495,False,True,66.0,426195.0,0.2572500109672546,0.0111552579328417,0.0670013427734375,0.101790003478527,"[{""sigma"": 0.5, ""noisy_error"": 0.8981599807739258}, {""sigma"": 0.25, ""noisy_error"": 0.8761000037193298}, {""sigma"": 0.125, ""noisy_error"": 0.5582799911499023}, {""sigma"": 0.0625, ""noisy_error"": 0.07979000359773636}, {""sigma"": 0.09375, ""noisy_error"": 0.3005099892616272}, {""sigma"": 0.078125, ""noisy_error"": 0.1722699999809265}, {""sigma"": 0.0703125, ""noisy_error"": 0.11791999638080597}, {""sigma"": 0.06640625, ""noisy_error"": 0.09883999824523926}, {""sigma"": 0.068359375, ""noisy_error"": 0.1087300032377243}, {""sigma"": 0.0673828125, ""noisy_error"": 0.10417000204324722}, {""sigma"": 0.06689453125, ""noisy_error"": 0.10057000070810318}, {""sigma"": 0.067138671875, ""noisy_error"": 0.10304000228643417}, {""sigma"": 0.0670166015625, ""noisy_error"": 0.10260999947786331}, {""sigma"": 0.06695556640625, ""noisy_error"": 0.09968999773263931}, {""sigma"": 0.066986083984375, ""noisy_error"": 0.10089000314474106}, {""sigma"": 0.0670013427734375, ""noisy_error"": 0.10179000347852707}]",1.0,tensor(10.1833)
ydkawi20,oprmsprop_hw2048_nl4_lr0.0003_bs128_dp0.2_wd0.0001,0.0003,128.0,0.2,0.0001,rmsprop,4.0,2048.0,0.7419999837875366,0.9994999766349792,34.0,False,0.0091858301311731,False,True,76.0,436627.0,0.2574999928474426,0.0111254677176475,0.0261993408203125,0.1023100018501281,"[{""sigma"": 0.5, ""noisy_error"": 0.8989499807357788}, {""sigma"": 0.25, ""noisy_error"": 0.8984699845314026}, {""sigma"": 0.125, ""noisy_error"": 0.8942499756813049}, {""sigma"": 0.0625, ""noisy_error"": 0.7895100116729736}, {""sigma"": 0.03125, ""noisy_error"": 0.21591000258922577}, {""sigma"": 0.015625, ""noisy_error"": 0.01116000022739172}, {""sigma"": 0.0234375, ""noisy_error"": 0.0609700009226799}, {""sigma"": 0.02734375, ""noisy_error"": 0.12398000061511993}, {""sigma"": 0.025390625, ""noisy_error"": 0.08822999894618988}, {""sigma"": 0.0263671875, ""noisy_error"": 0.10513000190258026}, {""sigma"": 0.02587890625, ""noisy_error"": 0.09684000164270401}, {""sigma"": 0.026123046875, ""noisy_error"": 0.09955000132322311}, {""sigma"": 0.0262451171875, ""noisy_error"": 0.10254000127315521}, {""sigma"": 0.02618408203125, ""noisy_error"": 0.1003199964761734}, {""sigma"": 0.026214599609375, ""noisy_error"": 0.1014999970793724}, {""sigma"": 0.0261993408203125, ""noisy_error"": 0.10231000185012817}]",1.0,tensor(14.3217)
otuvfba5,oprmsprop_hw2048_nl4_lr0.0003_bs128_dp0.2_wd1e-05,0.0003,128.0,0.2,1e-05,rmsprop,4.0,2048.0,0.7480000257492065,0.9994999766349792,36.0,False,0.006804069969803,False,True,70.0,427726.0,0.2514999508857727,0.0115838525816798,0.0264739990234375,0.1015499979257583,"[{""sigma"": 0.5, ""noisy_error"": 0.8987699747085571}, {""sigma"": 0.25, ""noisy_error"": 0.8994600176811218}, {""sigma"": 0.125, ""noisy_error"": 0.8921899795532227}, {""sigma"": 0.0625, ""noisy_error"": 0.7947400212287903}, {""sigma"": 0.03125, ""noisy_error"": 0.20960000157356262}, {""sigma"": 0.015625, ""noisy_error"": 0.00949000008404255}, {""sigma"": 0.0234375, ""noisy_error"": 0.057429999113082886}, {""sigma"": 0.02734375, ""noisy_error"": 0.11635000258684158}, {""sigma"": 0.025390625, ""noisy_error"": 0.08275000005960464}, {""sigma"": 0.0263671875, ""noisy_error"": 0.09899000078439713}, {""sigma"": 0.02685546875, ""noisy_error"": 0.10840000212192535}, {""sigma"": 0.026611328125, ""noisy_error"": 0.10322000086307526}, {""sigma"": 0.0264892578125, ""noisy_error"": 0.10124000161886215}, {""sigma"": 0.02642822265625, ""noisy_error"": 0.09882000088691711}, {""sigma"": 0.026458740234375, ""noisy_error"": 0.09980999678373337}, {""sigma"": 0.0264739990234375, ""noisy_error"": 0.10154999792575836}]",1.0,tensor(13.8407)
b2epnllg,oprmsprop_hw2048_nl4_lr0.0003_bs128_dp0.2_wd0,0.0003,128.0,0.2,0.0,rmsprop,4.0,2048.0,0.734000027179718,0.9992499947547911,36.0,False,0.0081589398905634,False,True,71.0,22437.0,0.2652499675750732,0.0099983876571059,0.0288238525390625,0.1006999984383583,"[{""sigma"": 0.5, ""noisy_error"": 0.8985599875450134}, {""sigma"": 0.25, ""noisy_error"": 0.8985300064086914}, {""sigma"": 0.125, ""noisy_error"": 0.8904600143432617}, {""sigma"": 0.0625, ""noisy_error"": 0.7327100038528442}, {""sigma"": 0.03125, ""noisy_error"": 0.1419599950313568}, {""sigma"": 0.015625, ""noisy_error"": 0.008419999852776527}, {""sigma"": 0.0234375, ""noisy_error"": 0.04207000136375427}, {""sigma"": 0.02734375, ""noisy_error"": 0.08196999877691269}, {""sigma"": 0.029296875, ""noisy_error"": 0.1077599972486496}, {""sigma"": 0.0283203125, ""noisy_error"": 0.09525000303983688}, {""sigma"": 0.02880859375, ""noisy_error"": 0.10028000175952911}, {""sigma"": 0.029052734375, ""noisy_error"": 0.10623999685049057}, {""sigma"": 0.0289306640625, ""noisy_error"": 0.10266000032424927}, {""sigma"": 0.02886962890625, ""noisy_error"": 0.10187000036239624}, {""sigma"": 0.028839111328125, ""noisy_error"": 0.10083000361919403}, {""sigma"": 0.0288238525390625, ""noisy_error"": 0.1006999984383583}]",1.0,tensor(10.3303)
jv9pppzq,opsgd_hw2048_nl4_lr0.0003_bs128_dp0.2_wd0.0001,0.0003,128.0,0.2,0.0001,sgd,4.0,2048.0,0.6909999847412109,1.0,15101.0,False,0.0099992770701646,False,True,83.0,30011.0,0.3059999942779541,0.0099998759105801,0.0132904052734375,0.0986599996685981,"[{""sigma"": 0.5, ""noisy_error"": 0.8985999822616577}, {""sigma"": 0.25, ""noisy_error"": 0.8983299732208252}, {""sigma"": 0.125, ""noisy_error"": 0.9000899791717529}, {""sigma"": 0.0625, ""noisy_error"": 0.8809700012207031}, {""sigma"": 0.03125, ""noisy_error"": 0.7344800233840942}, {""sigma"": 0.015625, ""noisy_error"": 0.19621999561786652}, {""sigma"": 0.0078125, ""noisy_error"": 0.002240000059828162}, {""sigma"": 0.01171875, ""noisy_error"": 0.05200999975204468}, {""sigma"": 0.013671875, ""noisy_error"": 0.11303000152111053}, {""sigma"": 0.0126953125, ""noisy_error"": 0.07794000208377838}, {""sigma"": 0.01318359375, ""noisy_error"": 0.09425000101327896}, {""sigma"": 0.013427734375, ""noisy_error"": 0.10414999723434448}, {""sigma"": 0.0133056640625, ""noisy_error"": 0.1005299985408783}, {""sigma"": 0.01324462890625, ""noisy_error"": 0.0955900028347969}, {""sigma"": 0.013275146484375, ""noisy_error"": 0.09961999952793121}, {""sigma"": 0.0132904052734375, ""noisy_error"": 0.09865999966859818}]",1.0,tensor(6.8263)
wkrwwffa,opsgd_hw2048_nl4_lr0.0003_bs128_dp0.2_wd1e-05,0.0003,128.0,0.2,1e-05,sgd,4.0,2048.0,0.6909999847412109,1.0,14940.0,False,0.009965069591999,False,True,80.0,426925.0,0.3059999942779541,0.0119771882891654,0.0132904052734375,0.097850002348423,"[{""sigma"": 0.5, ""noisy_error"": 0.8987600207328796}, {""sigma"": 0.25, ""noisy_error"": 0.8983399868011475}, {""sigma"": 0.125, ""noisy_error"": 0.9001399874687195}, {""sigma"": 0.0625, ""noisy_error"": 0.8807899951934814}, {""sigma"": 0.03125, ""noisy_error"": 0.7325299978256226}, {""sigma"": 0.015625, ""noisy_error"": 0.19537000358104706}, {""sigma"": 0.0078125, ""noisy_error"": 0.0020600000862032175}, {""sigma"": 0.01171875, ""noisy_error"": 0.05127999931573868}, {""sigma"": 0.013671875, ""noisy_error"": 0.11223000288009644}, {""sigma"": 0.0126953125, ""noisy_error"": 0.07720000296831131}, {""sigma"": 0.01318359375, ""noisy_error"": 0.09373000264167786}, {""sigma"": 0.013427734375, ""noisy_error"": 0.10402999818325043}, {""sigma"": 0.0133056640625, ""noisy_error"": 0.10019999742507935}, {""sigma"": 0.01324462890625, ""noisy_error"": 0.09477999806404114}, {""sigma"": 0.013275146484375, ""noisy_error"": 0.09916999936103821}, {""sigma"": 0.0132904052734375, ""noisy_error"": 0.097850002348423}]",1.0,tensor(6.8139)
afql4d7w,opsgd_hw2048_nl4_lr0.0003_bs128_dp0.2_wd0,0.0003,128.0,0.2,0.0,sgd,4.0,2048.0,0.6899999976158142,1.0,14923.0,False,0.0099820950999856,False,True,80.0,425420.0,0.3069999814033508,0.0119792073965072,0.0133819580078125,0.0992299988865852,"[{""sigma"": 0.5, ""noisy_error"": 0.8987600207328796}, {""sigma"": 0.25, ""noisy_error"": 0.8983299732208252}, {""sigma"": 0.125, ""noisy_error"": 0.9000999927520752}, {""sigma"": 0.0625, ""noisy_error"": 0.8806599974632263}, {""sigma"": 0.03125, ""noisy_error"": 0.7318900227546692}, {""sigma"": 0.015625, ""noisy_error"": 0.1929599940776825}, {""sigma"": 0.0078125, ""noisy_error"": 0.002090000081807375}, {""sigma"": 0.01171875, ""noisy_error"": 0.04986000061035156}, {""sigma"": 0.013671875, ""noisy_error"": 0.1100199967622757}, {""sigma"": 0.0126953125, ""noisy_error"": 0.07552000135183334}, {""sigma"": 0.01318359375, ""noisy_error"": 0.091279998421669}, {""sigma"": 0.013427734375, ""noisy_error"": 0.10206999629735947}, {""sigma"": 0.0133056640625, ""noisy_error"": 0.09782999753952026}, {""sigma"": 0.01336669921875, ""noisy_error"": 0.09730000048875809}, {""sigma"": 0.013397216796875, ""noisy_error"": 0.10146000236272812}, {""sigma"": 0.0133819580078125, ""noisy_error"": 0.09922999888658524}]",1.0,tensor(6.7695)
ym9jxsje,opadam_hw2048_nl4_lr0.0003_bs128_dp0.2_wd0.0001,0.0003,128.0,0.2,0.0001,adam,4.0,2048.0,0.753000020980835,0.9990000128746032,32.0,False,0.0077473958954215,False,True,71.0,431185.0,0.2459999918937683,0.0099978381767869,0.0288848876953125,0.101060003042221,"[{""sigma"": 0.5, ""noisy_error"": 0.8990499973297119}, {""sigma"": 0.25, ""noisy_error"": 0.8988800048828125}, {""sigma"": 0.125, ""noisy_error"": 0.8917199969291687}, {""sigma"": 0.0625, ""noisy_error"": 0.7595400214195251}, {""sigma"": 0.03125, ""noisy_error"": 0.1437000036239624}, {""sigma"": 0.015625, ""noisy_error"": 0.006519999820739031}, {""sigma"": 0.0234375, ""noisy_error"": 0.038770001381635666}, {""sigma"": 0.02734375, ""noisy_error"": 0.07980000227689743}, {""sigma"": 0.029296875, ""noisy_error"": 0.10886000096797943}, {""sigma"": 0.0283203125, ""noisy_error"": 0.0934000015258789}, {""sigma"": 0.02880859375, ""noisy_error"": 0.10022000223398209}, {""sigma"": 0.029052734375, ""noisy_error"": 0.10440000146627426}, {""sigma"": 0.0289306640625, ""noisy_error"": 0.10126999765634537}, {""sigma"": 0.02886962890625, ""noisy_error"": 0.0993800014257431}, {""sigma"": 0.028900146484375, ""noisy_error"": 0.10174000263214111}, {""sigma"": 0.0288848876953125, ""noisy_error"": 0.10106000304222107}]",1.0,tensor(11.0853)
mxfeu0or,opadam_hw2048_nl4_lr0.0003_bs128_dp0.2_wd1e-05,0.0003,128.0,0.2,1e-05,adam,4.0,2048.0,0.7229999899864197,0.999750018119812,30.0,False,0.0067886789329349,False,True,68.0,430986.0,0.2767500281333923,0.0127933518961071,0.0286712646484375,0.1003400012850761,"[{""sigma"": 0.5, ""noisy_error"": 0.8987699747085571}, {""sigma"": 0.25, ""noisy_error"": 0.8984000086784363}, {""sigma"": 0.125, ""noisy_error"": 0.891569972038269}, {""sigma"": 0.0625, ""noisy_error"": 0.7566699981689453}, {""sigma"": 0.03125, ""noisy_error"": 0.1458899974822998}, {""sigma"": 0.015625, ""noisy_error"": 0.006659999955445528}, {""sigma"": 0.0234375, ""noisy_error"": 0.039900001138448715}, {""sigma"": 0.02734375, ""noisy_error"": 0.08092000335454941}, {""sigma"": 0.029296875, ""noisy_error"": 0.10990999639034271}, {""sigma"": 0.0283203125, ""noisy_error"": 0.09740000218153}, {""sigma"": 0.02880859375, ""noisy_error"": 0.10142000019550323}, {""sigma"": 0.028564453125, ""noisy_error"": 0.09960000216960907}, {""sigma"": 0.0286865234375, ""noisy_error"": 0.10067000240087509}, {""sigma"": 0.02862548828125, ""noisy_error"": 0.09839999675750732}, {""sigma"": 0.028656005859375, ""noisy_error"": 0.09898000210523605}, {""sigma"": 0.0286712646484375, ""noisy_error"": 0.10034000128507614}]",1.0,tensor(10.2084)
fybfqy46,oprmsprop_hw2048_nl3_lr0.0003_bs128_dp0.2_wd0.0001,0.0003,128.0,0.2,0.0001,rmsprop,3.0,2048.0,0.7279999852180481,0.9994999766349792,44.0,False,0.0065102488733828,False,True,70.0,430347.0,0.2714999914169311,0.0107704252004623,0.0331268310546875,0.0974500030279159,"[{""sigma"": 0.5, ""noisy_error"": 0.9008299708366394}, {""sigma"": 0.25, ""noisy_error"": 0.8990200161933899}, {""sigma"": 0.125, ""noisy_error"": 0.8819400072097778}, {""sigma"": 0.0625, ""noisy_error"": 0.6643800139427185}, {""sigma"": 0.03125, ""noisy_error"": 0.07304000109434128}, {""sigma"": 0.046875, ""noisy_error"": 0.37817999720573425}, {""sigma"": 0.0390625, ""noisy_error"": 0.2057799994945526}, {""sigma"": 0.03515625, ""noisy_error"": 0.13130000233650208}, {""sigma"": 0.033203125, ""noisy_error"": 0.10085000097751617}, {""sigma"": 0.0322265625, ""noisy_error"": 0.08474999666213989}, {""sigma"": 0.03271484375, ""noisy_error"": 0.09358999878168106}, {""sigma"": 0.032958984375, ""noisy_error"": 0.09690999984741211}, {""sigma"": 0.0330810546875, ""noisy_error"": 0.09709999710321426}, {""sigma"": 0.03314208984375, ""noisy_error"": 0.1016400009393692}, {""sigma"": 0.033111572265625, ""noisy_error"": 0.09819000214338303}, {""sigma"": 0.0331268310546875, ""noisy_error"": 0.09745000302791595}]",1.0,tensor(10.1920)
98lkte9o,opadam_hw2048_nl4_lr0.0003_bs128_dp0.2_wd0,0.0003,128.0,0.2,0.0,adam,4.0,2048.0,0.7080000042915344,0.9992499947547911,30.0,False,0.0086015304550528,False,True,73.0,128993.0,0.2912499904632568,0.0099961142987012,0.0305633544921875,0.1006200015544891,"[{""sigma"": 0.5, ""noisy_error"": 0.8993099927902222}, {""sigma"": 0.25, ""noisy_error"": 0.8986300230026245}, {""sigma"": 0.125, ""noisy_error"": 0.8902999758720398}, {""sigma"": 0.0625, ""noisy_error"": 0.7412499785423279}, {""sigma"": 0.03125, ""noisy_error"": 0.11282999813556671}, {""sigma"": 0.015625, ""noisy_error"": 0.005799999926239252}, {""sigma"": 0.0234375, ""noisy_error"": 0.029559999704360962}, {""sigma"": 0.02734375, ""noisy_error"": 0.05999999865889549}, {""sigma"": 0.029296875, ""noisy_error"": 0.08465000241994858}, {""sigma"": 0.0302734375, ""noisy_error"": 0.09814000129699707}, {""sigma"": 0.03076171875, ""noisy_error"": 0.10468000173568726}, {""sigma"": 0.030517578125, ""noisy_error"": 0.09969999641180038}, {""sigma"": 0.0306396484375, ""noisy_error"": 0.10270000249147415}, {""sigma"": 0.03057861328125, ""noisy_error"": 0.10140000283718109}, {""sigma"": 0.030548095703125, ""noisy_error"": 0.09990999847650528}, {""sigma"": 0.0305633544921875, ""noisy_error"": 0.10062000155448914}]",1.0,tensor(9.2840)
fi7g360i,oprmsprop_hw2048_nl3_lr0.0003_bs128_dp0.2_wd1e-05,0.0003,128.0,0.2,1e-05,rmsprop,3.0,2048.0,0.7210000157356262,0.999750018119812,40.0,False,0.003492773277685,False,True,67.0,20799.0,0.2787500023841858,0.0099997948855161,0.0342254638671875,0.1012099981307983,"[{""sigma"": 0.5, ""noisy_error"": 0.9007599949836731}, {""sigma"": 0.25, ""noisy_error"": 0.8977000117301941}, {""sigma"": 0.125, ""noisy_error"": 0.8807700276374817}, {""sigma"": 0.0625, ""noisy_error"": 0.643310010433197}, {""sigma"": 0.03125, ""noisy_error"": 0.06232000142335892}, {""sigma"": 0.046875, ""noisy_error"": 0.3510400056838989}, {""sigma"": 0.0390625, ""noisy_error"": 0.18386000394821167}, {""sigma"": 0.03515625, ""noisy_error"": 0.11490999907255173}, {""sigma"": 0.033203125, ""noisy_error"": 0.08556000143289566}, {""sigma"": 0.0341796875, ""noisy_error"": 0.09856999665498734}, {""sigma"": 0.03466796875, ""noisy_error"": 0.10548000037670135}, {""sigma"": 0.034423828125, ""noisy_error"": 0.10356999933719635}, {""sigma"": 0.0343017578125, ""noisy_error"": 0.1014299988746643}, {""sigma"": 0.03424072265625, ""noisy_error"": 0.10117000341415405}, {""sigma"": 0.034210205078125, ""noisy_error"": 0.09985999763011932}, {""sigma"": 0.0342254638671875, ""noisy_error"": 0.10120999813079834}]",1.0,tensor(9.7595)
0ln4y808,oprmsprop_hw2048_nl3_lr0.0003_bs128_dp0.2_wd0,0.0003,128.0,0.2,0.0,rmsprop,3.0,2048.0,0.7239999771118164,0.9994999766349792,36.0,False,0.008260347880423,False,True,76.0,427069.0,0.2754999995231628,0.01034736353904,0.0341949462890625,0.1001700013875961,"[{""sigma"": 0.5, ""noisy_error"": 0.9000800251960754}, {""sigma"": 0.25, ""noisy_error"": 0.8982300162315369}, {""sigma"": 0.125, ""noisy_error"": 0.8765900135040283}, {""sigma"": 0.0625, ""noisy_error"": 0.604610025882721}, {""sigma"": 0.03125, ""noisy_error"": 0.06713999807834625}, {""sigma"": 0.046875, ""noisy_error"": 0.326090008020401}, {""sigma"": 0.0390625, ""noisy_error"": 0.1746399998664856}, {""sigma"": 0.03515625, ""noisy_error"": 0.11580000072717667}, {""sigma"": 0.033203125, ""noisy_error"": 0.08918000012636185}, {""sigma"": 0.0341796875, ""noisy_error"": 0.09957999736070633}, {""sigma"": 0.03466796875, ""noisy_error"": 0.10696999728679657}, {""sigma"": 0.034423828125, ""noisy_error"": 0.10481999814510345}, {""sigma"": 0.0343017578125, ""noisy_error"": 0.10136000066995621}, {""sigma"": 0.03424072265625, ""noisy_error"": 0.10420999675989151}, {""sigma"": 0.034210205078125, ""noisy_error"": 0.10125000029802322}, {""sigma"": 0.0341949462890625, ""noisy_error"": 0.10017000138759613}]",1.0,tensor(7.6674)
9hc7ydq4,opsgd_hw2048_nl3_lr0.0003_bs128_dp0.2_wd0.0001,0.0003,128.0,0.2,0.0001,sgd,3.0,2048.0,0.6980000138282776,1.0,19097.0,False,0.0099872685968875,False,True,88.0,424082.0,0.3040000200271606,0.0107151875272393,0.0170440673828125,0.0986599996685981,"[{""sigma"": 0.5, ""noisy_error"": 0.9010599851608276}, {""sigma"": 0.25, ""noisy_error"": 0.8991900086402893}, {""sigma"": 0.125, ""noisy_error"": 0.8940500020980835}, {""sigma"": 0.0625, ""noisy_error"": 0.8432999849319458}, {""sigma"": 0.03125, ""noisy_error"": 0.552370011806488}, {""sigma"": 0.015625, ""noisy_error"": 0.06426999717950821}, {""sigma"": 0.0234375, ""noisy_error"": 0.31327998638153076}, {""sigma"": 0.01953125, ""noisy_error"": 0.17414000630378723}, {""sigma"": 0.017578125, ""noisy_error"": 0.11502999812364578}, {""sigma"": 0.0166015625, ""noisy_error"": 0.08980000019073486}, {""sigma"": 0.01708984375, ""noisy_error"": 0.1029599979519844}, {""sigma"": 0.016845703125, ""noisy_error"": 0.09313999861478806}, {""sigma"": 0.0169677734375, ""noisy_error"": 0.09625999629497528}, {""sigma"": 0.01702880859375, ""noisy_error"": 0.09978999942541122}, {""sigma"": 0.017059326171875, ""noisy_error"": 0.10108000040054321}, {""sigma"": 0.0170440673828125, ""noisy_error"": 0.09865999966859818}]",1.0,tensor(6.0300)
9o7itxxq,opsgd_hw2048_nl3_lr0.0003_bs128_dp0.2_wd1e-05,0.0003,128.0,0.2,1e-05,sgd,3.0,2048.0,0.6949999928474426,1.0,18699.0,False,0.0099922120571136,False,True,86.0,416601.0,0.3050000071525574,0.0117516415193676,0.0170440673828125,0.0974500030279159,"[{""sigma"": 0.5, ""noisy_error"": 0.9010599851608276}, {""sigma"": 0.25, ""noisy_error"": 0.8992400169372559}, {""sigma"": 0.125, ""noisy_error"": 0.8940600156784058}, {""sigma"": 0.0625, ""noisy_error"": 0.8432000279426575}, {""sigma"": 0.03125, ""noisy_error"": 0.5522099733352661}, {""sigma"": 0.015625, ""noisy_error"": 0.06391000002622604}, {""sigma"": 0.0234375, ""noisy_error"": 0.3119400143623352}, {""sigma"": 0.01953125, ""noisy_error"": 0.17321999371051788}, {""sigma"": 0.017578125, ""noisy_error"": 0.1143300011754036}, {""sigma"": 0.0166015625, ""noisy_error"": 0.08940999954938889}, {""sigma"": 0.01708984375, ""noisy_error"": 0.10199999809265137}, {""sigma"": 0.016845703125, ""noisy_error"": 0.0920799970626831}, {""sigma"": 0.0169677734375, ""noisy_error"": 0.09556999802589417}, {""sigma"": 0.01702880859375, ""noisy_error"": 0.09893999993801117}, {""sigma"": 0.017059326171875, ""noisy_error"": 0.10029999911785126}, {""sigma"": 0.0170440673828125, ""noisy_error"": 0.09745000302791595}]",1.0,tensor(6.0134)
bgjz527s,opsgd_hw2048_nl3_lr0.0003_bs128_dp0.2_wd0,0.0003,128.0,0.2,0.0,sgd,3.0,2048.0,0.6949999928474426,1.0,18657.0,False,0.0099984426051378,False,True,87.0,324081.0,0.3050000071525574,0.009999425150454,0.0170745849609375,0.0977300032973289,"[{""sigma"": 0.5, ""noisy_error"": 0.9011099934577942}, {""sigma"": 0.25, ""noisy_error"": 0.8992300033569336}, {""sigma"": 0.125, ""noisy_error"": 0.8939999938011169}, {""sigma"": 0.0625, ""noisy_error"": 0.8432999849319458}, {""sigma"": 0.03125, ""noisy_error"": 0.5518400073051453}, {""sigma"": 0.015625, ""noisy_error"": 0.06334999948740005}, {""sigma"": 0.0234375, ""noisy_error"": 0.3118300139904022}, {""sigma"": 0.01953125, ""noisy_error"": 0.17250999808311462}, {""sigma"": 0.017578125, ""noisy_error"": 0.11361999809741974}, {""sigma"": 0.0166015625, ""noisy_error"": 0.08872999995946884}, {""sigma"": 0.01708984375, ""noisy_error"": 0.10163000226020813}, {""sigma"": 0.016845703125, ""noisy_error"": 0.09151999652385712}, {""sigma"": 0.0169677734375, ""noisy_error"": 0.09476999938488007}, {""sigma"": 0.01702880859375, ""noisy_error"": 0.09822999686002731}, {""sigma"": 0.017059326171875, ""noisy_error"": 0.09983000159263611}, {""sigma"": 0.0170745849609375, ""noisy_error"": 0.09773000329732895}]",1.0,tensor(6.0024)
zls0qipk,opadam_hw2048_nl3_lr0.0003_bs128_dp0.2_wd0.0001,0.0003,128.0,0.2,0.0001,adam,3.0,2048.0,0.6980000138282776,1.0,34.0,False,0.0085525996983051,False,True,76.0,422653.0,0.3019999861717224,0.0109701268374919,0.0301971435546875,0.0999199971556663,"[{""sigma"": 0.5, ""noisy_error"": 0.8996999859809875}, {""sigma"": 0.25, ""noisy_error"": 0.8985400199890137}, {""sigma"": 0.125, ""noisy_error"": 0.881820023059845}, {""sigma"": 0.0625, ""noisy_error"": 0.6965399980545044}, {""sigma"": 0.03125, ""noisy_error"": 0.11322999745607376}, {""sigma"": 0.015625, ""noisy_error"": 0.0035500000230968}, {""sigma"": 0.0234375, ""noisy_error"": 0.028440000489354134}, {""sigma"": 0.02734375, ""noisy_error"": 0.06202000007033348}, {""sigma"": 0.029296875, ""noisy_error"": 0.08671999722719193}, {""sigma"": 0.0302734375, ""noisy_error"": 0.10073000192642212}, {""sigma"": 0.02978515625, ""noisy_error"": 0.09188000112771988}, {""sigma"": 0.030029296875, ""noisy_error"": 0.09617000073194504}, {""sigma"": 0.0301513671875, ""noisy_error"": 0.09811999648809433}, {""sigma"": 0.03021240234375, ""noisy_error"": 0.10006999969482422}, {""sigma"": 0.030181884765625, ""noisy_error"": 0.09943000227212906}, {""sigma"": 0.0301971435546875, ""noisy_error"": 0.09991999715566635}]",1.0,tensor(8.9886)
v1y9a7bl,opadam_hw2048_nl3_lr0.0003_bs128_dp0.2_wd1e-05,0.0003,128.0,0.2,1e-05,adam,3.0,2048.0,0.7170000076293945,1.0,31.0,False,0.0067011290229856,False,True,75.0,430368.0,0.2829999923706054,0.0099991429597139,0.0309295654296875,0.0992399975657463,"[{""sigma"": 0.5, ""noisy_error"": 0.8999099731445312}, {""sigma"": 0.25, ""noisy_error"": 0.8987500071525574}, {""sigma"": 0.125, ""noisy_error"": 0.8823400139808655}, {""sigma"": 0.0625, ""noisy_error"": 0.6894199848175049}, {""sigma"": 0.03125, ""noisy_error"": 0.10189999639987946}, {""sigma"": 0.015625, ""noisy_error"": 0.002570000011473894}, {""sigma"": 0.0234375, ""noisy_error"": 0.023169999942183495}, {""sigma"": 0.02734375, ""noisy_error"": 0.0536700002849102}, {""sigma"": 0.029296875, ""noisy_error"": 0.07586000114679337}, {""sigma"": 0.0302734375, ""noisy_error"": 0.08970999717712402}, {""sigma"": 0.03076171875, ""noisy_error"": 0.095660001039505}, {""sigma"": 0.031005859375, ""noisy_error"": 0.10074000060558319}, {""sigma"": 0.0308837890625, ""noisy_error"": 0.09731999784708023}, {""sigma"": 0.03094482421875, ""noisy_error"": 0.100040003657341}, {""sigma"": 0.030914306640625, ""noisy_error"": 0.09982000291347504}, {""sigma"": 0.0309295654296875, ""noisy_error"": 0.09923999756574631}]",1.0,tensor(8.4297)
